Listing files modified within the last hour with details:
-rw-r--r-- 1 ai_admin ai_admin  155 May 31 14:38 ./tasks/task_114/stdout_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin  39K May 31 14:38 ./tasks/task_114/stdout_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin   35 May 31 14:39 ./tasks/task_114/stdout_step_5.txt
-rw-r--r-- 1 ai_admin ai_admin 6.4K May 31 14:38 ./tasks/task_114/step_1_log.json
-rw-r--r-- 1 ai_admin ai_admin   54 May 31 14:38 ./tasks/task_114/step_1.sh
-rw-r--r-- 1 ai_admin ai_admin 6.3K May 31 14:38 ./tasks/task_114/step_2_log.json
-rw-r--r-- 1 ai_admin ai_admin   50 May 31 14:38 ./tasks/task_114/step_2.sh
-rw-r--r-- 1 ai_admin ai_admin 2.3K May 31 14:38 ./tasks/task_114/step_3_log.json
-rw-r--r-- 1 ai_admin ai_admin  152 May 31 14:38 ./tasks/task_114/step_3.sh
-rw-r--r-- 1 ai_admin ai_admin  11K May 31 14:39 ./tasks/task_114/step_4_log.json
-rw-r--r-- 1 ai_admin ai_admin  113 May 31 14:38 ./tasks/task_114/step_4.sh
-rw-r--r-- 1 ai_admin ai_admin 6.3K May 31 14:39 ./tasks/task_114/step_5_log.json
-rw-r--r-- 1 ai_admin ai_admin  175 May 31 14:39 ./tasks/task_114/step_5.sh
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:39 ./tasks/task_115/stderr_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin   58 May 31 14:39 ./tasks/task_115/stderr_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin   62 May 31 14:45 ./tasks/task_115/stderr_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin  558 May 31 14:39 ./tasks/task_115/stdout_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin   31 May 31 14:39 ./tasks/task_115/stdout_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin   36 May 31 14:41 ./tasks/task_115/stdout_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin 6.4K May 31 14:39 ./tasks/task_115/step_1_log.json
-rw-r--r-- 1 ai_admin ai_admin   54 May 31 14:39 ./tasks/task_115/step_1.sh
-rw-r--r-- 1 ai_admin ai_admin 6.3K May 31 14:39 ./tasks/task_115/step_2_log.json
-rw-r--r-- 1 ai_admin ai_admin   50 May 31 14:39 ./tasks/task_115/step_2.sh
-rw-r--r-- 1 ai_admin ai_admin 1.9K May 31 14:41 ./tasks/task_115/step_3_log.json
-rw-r--r-- 1 ai_admin ai_admin   73 May 31 14:39 ./tasks/task_115/step_3.sh
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:41 ./tasks/task_116/stderr_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:41 ./tasks/task_116/stderr_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin  469 May 31 14:41 ./tasks/task_116/stderr_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin  469 May 31 14:41 ./tasks/task_116/stderr_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin   54 May 31 14:43 ./tasks/task_116/stderr_step_5.txt
-rw-r--r-- 1 ai_admin ai_admin   47 May 31 14:41 ./tasks/task_116/stdout_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin   50 May 31 14:41 ./tasks/task_116/stdout_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin 2.4K May 31 14:41 ./tasks/task_116/stdout_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin  175 May 31 14:41 ./tasks/task_116/stdout_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin   87 May 31 14:43 ./tasks/task_116/stdout_step_5.txt
-rw-r--r-- 1 ai_admin ai_admin 5.4K May 31 14:41 ./tasks/task_116/step_1_log.json
-rw-r--r-- 1 ai_admin ai_admin   55 May 31 14:41 ./tasks/task_116/step_1.sh
-rw-r--r-- 1 ai_admin ai_admin 5.7K May 31 14:41 ./tasks/task_116/step_2_log.json
-rw-r--r-- 1 ai_admin ai_admin   70 May 31 14:41 ./tasks/task_116/step_2.sh
-rw-r--r-- 1 ai_admin ai_admin 7.0K May 31 14:41 ./tasks/task_116/step_3_log.json
-rw-r--r-- 1 ai_admin ai_admin  149 May 31 14:41 ./tasks/task_116/step_3.sh
-rw-r--r-- 1 ai_admin ai_admin 5.6K May 31 14:41 ./tasks/task_116/step_4_log.json
-rw-r--r-- 1 ai_admin ai_admin  156 May 31 14:41 ./tasks/task_116/step_4.sh
-rw-r--r-- 1 ai_admin ai_admin 5.4K May 31 14:43 ./tasks/task_116/step_5_log.json
-rw-r--r-- 1 ai_admin ai_admin  207 May 31 14:41 ./tasks/task_116/step_5.sh
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:43 ./tasks/task_117/stderr_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin   58 May 31 14:43 ./tasks/task_117/stderr_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:43 ./tasks/task_117/stderr_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin  558 May 31 14:43 ./tasks/task_117/stdout_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin   31 May 31 14:43 ./tasks/task_117/stdout_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin  511 May 31 14:43 ./tasks/task_117/stdout_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin 6.4K May 31 14:43 ./tasks/task_117/step_1_log.json
-rw-r--r-- 1 ai_admin ai_admin   54 May 31 14:43 ./tasks/task_117/step_1.sh
-rw-r--r-- 1 ai_admin ai_admin 6.3K May 31 14:43 ./tasks/task_117/step_2_log.json
-rw-r--r-- 1 ai_admin ai_admin   50 May 31 14:43 ./tasks/task_117/step_2.sh
-rw-r--r-- 1 ai_admin ai_admin 3.1K May 31 14:43 ./tasks/task_117/step_3_log.json
-rw-r--r-- 1 ai_admin ai_admin  154 May 31 14:43 ./tasks/task_117/step_3.sh
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:43 ./tasks/task_118/stderr_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:44 ./tasks/task_118/stderr_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:44 ./tasks/task_118/stderr_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:44 ./tasks/task_118/stderr_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin  558 May 31 14:43 ./tasks/task_118/stdout_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin   90 May 31 14:44 ./tasks/task_118/stdout_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin   59 May 31 14:44 ./tasks/task_118/stdout_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin   16 May 31 14:44 ./tasks/task_118/stdout_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin 6.4K May 31 14:44 ./tasks/task_118/step_1_log.json
-rw-r--r-- 1 ai_admin ai_admin   54 May 31 14:43 ./tasks/task_118/step_1.sh
-rw-r--r-- 1 ai_admin ai_admin 6.6K May 31 14:44 ./tasks/task_118/step_2_log.json
-rw-r--r-- 1 ai_admin ai_admin  199 May 31 14:44 ./tasks/task_118/step_2.sh
-rw-r--r-- 1 ai_admin ai_admin 2.0K May 31 14:44 ./tasks/task_118/step_3_log.json
-rw-r--r-- 1 ai_admin ai_admin   65 May 31 14:44 ./tasks/task_118/step_3.sh
-rw-r--r-- 1 ai_admin ai_admin 1.4K May 31 14:44 ./tasks/task_118/step_4_log.json
-rw-r--r-- 1 ai_admin ai_admin   22 May 31 14:44 ./tasks/task_118/step_4.sh
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:44 ./tasks/task_119/stderr_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:44 ./tasks/task_119/stderr_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:44 ./tasks/task_119/stderr_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:44 ./tasks/task_119/stderr_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:44 ./tasks/task_119/stderr_step_5.txt
-rw-r--r-- 1 ai_admin ai_admin  558 May 31 14:44 ./tasks/task_119/stdout_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin   58 May 31 14:44 ./tasks/task_119/stdout_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin   58 May 31 14:44 ./tasks/task_119/stdout_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin   58 May 31 14:44 ./tasks/task_119/stdout_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin   58 May 31 14:44 ./tasks/task_119/stdout_step_5.txt
-rw-r--r-- 1 ai_admin ai_admin 6.4K May 31 14:44 ./tasks/task_119/step_1_log.json
-rw-r--r-- 1 ai_admin ai_admin   54 May 31 14:44 ./tasks/task_119/step_1.sh
-rw-r--r-- 1 ai_admin ai_admin 6.5K May 31 14:44 ./tasks/task_119/step_2_log.json
-rw-r--r-- 1 ai_admin ai_admin  177 May 31 14:44 ./tasks/task_119/step_2.sh
-rw-r--r-- 1 ai_admin ai_admin 2.2K May 31 14:44 ./tasks/task_119/step_3_log.json
-rw-r--r-- 1 ai_admin ai_admin  177 May 31 14:44 ./tasks/task_119/step_3.sh
-rw-r--r-- 1 ai_admin ai_admin 1.8K May 31 14:44 ./tasks/task_119/step_4_log.json
-rw-r--r-- 1 ai_admin ai_admin  177 May 31 14:44 ./tasks/task_119/step_4.sh
-rw-r--r-- 1 ai_admin ai_admin 1.8K May 31 14:44 ./tasks/task_119/step_5_log.json
-rw-r--r-- 1 ai_admin ai_admin  177 May 31 14:44 ./tasks/task_119/step_5.sh
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:44 ./tasks/task_120/stderr_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:44 ./tasks/task_120/stderr_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:44 ./tasks/task_120/stderr_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin   65 May 31 14:44 ./tasks/task_120/stdout_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin   45 May 31 14:44 ./tasks/task_120/stdout_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin   29 May 31 14:44 ./tasks/task_120/stdout_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin 5.7K May 31 14:44 ./tasks/task_120/step_1_log.json
-rw-r--r-- 1 ai_admin ai_admin  182 May 31 14:44 ./tasks/task_120/step_1.sh
-rw-r--r-- 1 ai_admin ai_admin 5.8K May 31 14:44 ./tasks/task_120/step_2_log.json
-rw-r--r-- 1 ai_admin ai_admin   51 May 31 14:44 ./tasks/task_120/step_2.sh
-rw-r--r-- 1 ai_admin ai_admin 1.4K May 31 14:44 ./tasks/task_120/step_3_log.json
-rw-r--r-- 1 ai_admin ai_admin   35 May 31 14:44 ./tasks/task_120/step_3.sh
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:44 ./tasks/task_121/stderr_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:44 ./tasks/task_121/stderr_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:45 ./tasks/task_121/stderr_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:45 ./tasks/task_121/stderr_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin   47 May 31 14:44 ./tasks/task_121/stdout_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin   64 May 31 14:44 ./tasks/task_121/stdout_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin   40 May 31 14:45 ./tasks/task_121/stdout_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin   16 May 31 14:45 ./tasks/task_121/stdout_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin 5.4K May 31 14:44 ./tasks/task_121/step_1_log.json
-rw-r--r-- 1 ai_admin ai_admin   55 May 31 14:44 ./tasks/task_121/step_1.sh
-rw-r--r-- 1 ai_admin ai_admin 6.0K May 31 14:45 ./tasks/task_121/step_2_log.json
-rw-r--r-- 1 ai_admin ai_admin  180 May 31 14:44 ./tasks/task_121/step_2.sh
-rw-r--r-- 1 ai_admin ai_admin 1.4K May 31 14:45 ./tasks/task_121/step_3_log.json
-rw-r--r-- 1 ai_admin ai_admin   46 May 31 14:45 ./tasks/task_121/step_3.sh
-rw-r--r-- 1 ai_admin ai_admin 1.3K May 31 14:45 ./tasks/task_121/step_4_log.json
-rw-r--r-- 1 ai_admin ai_admin   22 May 31 14:45 ./tasks/task_121/step_4.sh
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:45 ./tasks/task_122/stderr_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:45 ./tasks/task_122/stderr_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:45 ./tasks/task_122/stderr_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:45 ./tasks/task_122/stderr_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin  558 May 31 14:45 ./tasks/task_122/stdout_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin   76 May 31 14:45 ./tasks/task_122/stdout_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin   68 May 31 14:45 ./tasks/task_122/stdout_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin   29 May 31 14:45 ./tasks/task_122/stdout_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin 6.5K May 31 14:45 ./tasks/task_122/step_1_log.json
-rw-r--r-- 1 ai_admin ai_admin   54 May 31 14:45 ./tasks/task_122/step_1.sh
-rw-r--r-- 1 ai_admin ai_admin 6.6K May 31 14:45 ./tasks/task_122/step_2_log.json
-rw-r--r-- 1 ai_admin ai_admin  190 May 31 14:45 ./tasks/task_122/step_2.sh
-rw-r--r-- 1 ai_admin ai_admin 2.0K May 31 14:45 ./tasks/task_122/step_3_log.json
-rw-r--r-- 1 ai_admin ai_admin   74 May 31 14:45 ./tasks/task_122/step_3.sh
-rw-r--r-- 1 ai_admin ai_admin 1.4K May 31 14:45 ./tasks/task_122/step_4_log.json
-rw-r--r-- 1 ai_admin ai_admin   35 May 31 14:45 ./tasks/task_122/step_4.sh
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:45 ./tasks/task_123/stderr_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:45 ./tasks/task_123/stderr_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:45 ./tasks/task_123/stderr_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin  558 May 31 14:45 ./tasks/task_123/stdout_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin   99 May 31 14:45 ./tasks/task_123/stdout_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin   67 May 31 14:45 ./tasks/task_123/stdout_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin 6.5K May 31 14:45 ./tasks/task_123/step_1_log.json
-rw-r--r-- 1 ai_admin ai_admin   54 May 31 14:45 ./tasks/task_123/step_1.sh
-rw-r--r-- 1 ai_admin ai_admin 6.5K May 31 14:45 ./tasks/task_123/step_2_log.json
-rw-r--r-- 1 ai_admin ai_admin  156 May 31 14:45 ./tasks/task_123/step_2.sh
-rw-r--r-- 1 ai_admin ai_admin 2.0K May 31 14:45 ./tasks/task_123/step_3_log.json
-rw-r--r-- 1 ai_admin ai_admin   73 May 31 14:45 ./tasks/task_123/step_3.sh
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:45 ./tasks/task_124/stderr_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:45 ./tasks/task_124/stderr_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:46 ./tasks/task_124/stderr_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin   47 May 31 14:45 ./tasks/task_124/stdout_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin   70 May 31 14:45 ./tasks/task_124/stdout_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin   54 May 31 14:46 ./tasks/task_124/stdout_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin 5.4K May 31 14:45 ./tasks/task_124/step_1_log.json
-rw-r--r-- 1 ai_admin ai_admin   55 May 31 14:45 ./tasks/task_124/step_1.sh
-rw-r--r-- 1 ai_admin ai_admin 5.9K May 31 14:46 ./tasks/task_124/step_2_log.json
-rw-r--r-- 1 ai_admin ai_admin  124 May 31 14:45 ./tasks/task_124/step_2.sh
-rw-r--r-- 1 ai_admin ai_admin 1.4K May 31 14:46 ./tasks/task_124/step_3_log.json
-rw-r--r-- 1 ai_admin ai_admin   60 May 31 14:46 ./tasks/task_124/step_3.sh
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:46 ./tasks/task_125/stderr_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin   27 May 31 14:46 ./tasks/task_125/stderr_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:46 ./tasks/task_125/stderr_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:46 ./tasks/task_125/stderr_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:46 ./tasks/task_125/stderr_step_5.txt
-rw-r--r-- 1 ai_admin ai_admin   51 May 31 14:46 ./tasks/task_125/stdout_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin   35 May 31 14:46 ./tasks/task_125/stdout_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin   63 May 31 14:46 ./tasks/task_125/stdout_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin   69 May 31 14:46 ./tasks/task_125/stdout_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin   16 May 31 14:46 ./tasks/task_125/stdout_step_5.txt
-rw-r--r-- 1 ai_admin ai_admin 5.5K May 31 14:46 ./tasks/task_125/step_1_log.json
-rw-r--r-- 1 ai_admin ai_admin   52 May 31 14:46 ./tasks/task_125/step_1.sh
-rw-r--r-- 1 ai_admin ai_admin 5.8K May 31 14:46 ./tasks/task_125/step_2_log.json
-rw-r--r-- 1 ai_admin ai_admin   87 May 31 14:46 ./tasks/task_125/step_2.sh
-rw-r--r-- 1 ai_admin ai_admin 1.5K May 31 14:46 ./tasks/task_125/step_3_log.json
-rw-r--r-- 1 ai_admin ai_admin  110 May 31 14:46 ./tasks/task_125/step_3.sh
-rw-r--r-- 1 ai_admin ai_admin 1.5K May 31 14:46 ./tasks/task_125/step_4_log.json
-rw-r--r-- 1 ai_admin ai_admin   75 May 31 14:46 ./tasks/task_125/step_4.sh
-rw-r--r-- 1 ai_admin ai_admin 1.3K May 31 14:46 ./tasks/task_125/step_5_log.json
-rw-r--r-- 1 ai_admin ai_admin   22 May 31 14:46 ./tasks/task_125/step_5.sh
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:46 ./tasks/task_126/stderr_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:46 ./tasks/task_126/stderr_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:46 ./tasks/task_126/stderr_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:46 ./tasks/task_126/stderr_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:46 ./tasks/task_126/stderr_step_5.txt
-rw-r--r-- 1 ai_admin ai_admin  558 May 31 14:46 ./tasks/task_126/stdout_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin   52 May 31 14:46 ./tasks/task_126/stdout_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin  397 May 31 14:46 ./tasks/task_126/stdout_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin   61 May 31 14:46 ./tasks/task_126/stdout_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin   45 May 31 14:46 ./tasks/task_126/stdout_step_5.txt
-rw-r--r-- 1 ai_admin ai_admin 6.4K May 31 14:46 ./tasks/task_126/step_1_log.json
-rw-r--r-- 1 ai_admin ai_admin   54 May 31 14:46 ./tasks/task_126/step_1.sh
-rw-r--r-- 1 ai_admin ai_admin 6.3K May 31 14:46 ./tasks/task_126/step_2_log.json
-rw-r--r-- 1 ai_admin ai_admin  104 May 31 14:46 ./tasks/task_126/step_2.sh
-rw-r--r-- 1 ai_admin ai_admin 2.6K May 31 14:46 ./tasks/task_126/step_3_log.json
-rw-r--r-- 1 ai_admin ai_admin   85 May 31 14:46 ./tasks/task_126/step_3.sh
-rw-r--r-- 1 ai_admin ai_admin 1.9K May 31 14:46 ./tasks/task_126/step_4_log.json
-rw-r--r-- 1 ai_admin ai_admin  113 May 31 14:46 ./tasks/task_126/step_4.sh
-rw-r--r-- 1 ai_admin ai_admin 1.8K May 31 14:46 ./tasks/task_126/step_5_log.json
-rw-r--r-- 1 ai_admin ai_admin  100 May 31 14:46 ./tasks/task_126/step_5.sh
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:46 ./tasks/task_127/stderr_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:47 ./tasks/task_127/stderr_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:47 ./tasks/task_127/stderr_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin  558 May 31 14:46 ./tasks/task_127/stdout_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin  608 May 31 14:47 ./tasks/task_127/stdout_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin  180 May 31 14:47 ./tasks/task_127/stdout_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin 6.4K May 31 14:46 ./tasks/task_127/step_1_log.json
-rw-r--r-- 1 ai_admin ai_admin   54 May 31 14:46 ./tasks/task_127/step_1.sh
-rw-r--r-- 1 ai_admin ai_admin 7.4K May 31 14:47 ./tasks/task_127/step_2_log.json
-rw-r--r-- 1 ai_admin ai_admin   99 May 31 14:47 ./tasks/task_127/step_2.sh
-rw-r--r-- 1 ai_admin ai_admin 2.8K May 31 14:47 ./tasks/task_127/step_3_log.json
-rw-r--r-- 1 ai_admin ai_admin  102 May 31 14:47 ./tasks/task_127/step_3.sh
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:47 ./tasks/task_128/stderr_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:47 ./tasks/task_128/stderr_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:47 ./tasks/task_128/stderr_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:47 ./tasks/task_128/stderr_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin   47 May 31 14:47 ./tasks/task_128/stdout_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin  578 May 31 14:47 ./tasks/task_128/stdout_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin  210 May 31 14:47 ./tasks/task_128/stdout_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin  164 May 31 14:47 ./tasks/task_128/stdout_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin 5.4K May 31 14:47 ./tasks/task_128/step_1_log.json
-rw-r--r-- 1 ai_admin ai_admin   55 May 31 14:47 ./tasks/task_128/step_1.sh
-rw-r--r-- 1 ai_admin ai_admin 6.9K May 31 14:47 ./tasks/task_128/step_2_log.json
-rw-r--r-- 1 ai_admin ai_admin  111 May 31 14:47 ./tasks/task_128/step_2.sh
-rw-r--r-- 1 ai_admin ai_admin 2.3K May 31 14:47 ./tasks/task_128/step_3_log.json
-rw-r--r-- 1 ai_admin ai_admin   78 May 31 14:47 ./tasks/task_128/step_3.sh
-rw-r--r-- 1 ai_admin ai_admin 2.8K May 31 14:47 ./tasks/task_128/step_4_log.json
-rw-r--r-- 1 ai_admin ai_admin  273 May 31 14:47 ./tasks/task_128/step_4.py
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:47 ./tasks/task_129/stderr_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:47 ./tasks/task_129/stderr_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:47 ./tasks/task_129/stderr_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin   47 May 31 14:47 ./tasks/task_129/stdout_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin  378 May 31 14:47 ./tasks/task_129/stdout_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin  175 May 31 14:47 ./tasks/task_129/stdout_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin 5.4K May 31 14:47 ./tasks/task_129/step_1_log.json
-rw-r--r-- 1 ai_admin ai_admin   55 May 31 14:47 ./tasks/task_129/step_1.sh
-rw-r--r-- 1 ai_admin ai_admin 6.6K May 31 14:47 ./tasks/task_129/step_2_log.json
-rw-r--r-- 1 ai_admin ai_admin  139 May 31 14:47 ./tasks/task_129/step_2.sh
-rw-r--r-- 1 ai_admin ai_admin 2.8K May 31 14:47 ./tasks/task_129/step_3_log.json
-rw-r--r-- 1 ai_admin ai_admin  451 May 31 14:47 ./tasks/task_129/step_3.py
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:47 ./tasks/task_130/stderr_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:47 ./tasks/task_130/stderr_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:47 ./tasks/task_130/stderr_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:48 ./tasks/task_130/stderr_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin   47 May 31 14:47 ./tasks/task_130/stdout_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin  109 May 31 14:47 ./tasks/task_130/stdout_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin   86 May 31 14:47 ./tasks/task_130/stdout_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin   29 May 31 14:48 ./tasks/task_130/stdout_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin 5.4K May 31 14:47 ./tasks/task_130/step_1_log.json
-rw-r--r-- 1 ai_admin ai_admin   55 May 31 14:47 ./tasks/task_130/step_1.sh
-rw-r--r-- 1 ai_admin ai_admin 5.9K May 31 14:47 ./tasks/task_130/step_2_log.json
-rw-r--r-- 1 ai_admin ai_admin   85 May 31 14:47 ./tasks/task_130/step_2.sh
-rw-r--r-- 1 ai_admin ai_admin 1.9K May 31 14:47 ./tasks/task_130/step_3_log.json
-rw-r--r-- 1 ai_admin ai_admin  250 May 31 14:47 ./tasks/task_130/step_3.py
-rw-r--r-- 1 ai_admin ai_admin 1.6K May 31 14:48 ./tasks/task_130/step_4_log.json
-rw-r--r-- 1 ai_admin ai_admin   37 May 31 14:48 ./tasks/task_130/step_4.py
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:48 ./tasks/task_131/stderr_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:48 ./tasks/task_131/stderr_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:48 ./tasks/task_131/stderr_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:48 ./tasks/task_131/stdout_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:48 ./tasks/task_131/stdout_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:48 ./tasks/task_131/stdout_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin 5.4K May 31 14:48 ./tasks/task_131/step_1_log.json
-rw-r--r-- 1 ai_admin ai_admin   99 May 31 14:48 ./tasks/task_131/step_1.sh
